Date,Revenue,COGS,Operating_Expenses,Marketing_Expenses,Administrative_Expenses,RD_Expenses,Gross_Profit,Operating_Profit,Net_Profit,Gross_Profit_Margin,Operating_Profit_Margin,Net_Profit_Margin,Customer_Segment,Product_Service,Department_Business_Unit
2022-06,93972.16,16178.39,8660.91,3201.84,12487.2,6307.56,77793.77,47136.26,43265.21,0.83,0.5,0.46,Business Customers,Amazon Web Services (AWS),AWS
2022-06,184450.37,11017.91,25823.24,7952.7,2047.53,5049.22,173432.46,132559.77,128840.5,0.94,0.72,0.7,Business Customers,Amazon Web Services (AWS),Sales
2022-06,51950.29,35832.9,18507.41,7128.23,6160.77,8725.36,16117.39,-24404.39,-28728.08,0.31,-0.47,-0.55,Business Customers,Amazon Web Services (AWS),AWS
2022-06,62826.28,35476.09,26116.65,13271.78,7483.07,9611.52,27350.19,-29132.83,-30299.21,0.44,-0.46,-0.48,Business Customers,Amazon Web Services (AWS),AWS
2022-06,81182.94,23624.17,15782.54,5171.94,4986.31,5491.33,57558.77,26126.65,25034.21,0.71,0.32,0.31,International Customers,Amazon Prime Video,Sales
2022-06,53979.83,12868.48,14476.01,14567.54,4594.43,9383.82,41111.36,-1910.45,-4402.48,0.76,-0.04,-0.08,Non-Prime Members,Amazon Prime Video,Marketing
2022-06,77215.32,26385.16,27876.52,14455.8,2491.2,6250,50830.16,-243.35,-1838.5,0.66,0,-0.02,International Customers,Amazon Prime Video,Operations
2022-06,137456.23,22448.7,11279.23,5219.21,10363.81,5845.46,115007.53,82299.83,79066.29,0.84,0.6,0.58,International Customers,Amazon Prime Video,Sales
2022-06,113213.68,37084.83,26105.31,6524.68,5412.63,5090.34,76128.86,32995.9,28326.5,0.67,0.29,0.25,Prime Members,Electronics,Sales
2022-06,183900.76,34231.17,17100.51,13642.22,2680.51,2883.59,149669.59,113362.74,110796.83,0.81,0.62,0.6,International Customers,Amazon Prime Video,Sales
2022-06,172616.53,24583.75,17852.39,14566.09,5002.73,1033.48,148032.79,109578.1,105198.3,0.86,0.63,0.61,International Customers,Amazon Prime Video,Operations
2022-06,101272.6,18715.7,12711.71,7764.71,12424.88,3173.56,82556.9,46482.05,45481.08,0.82,0.46,0.45,Prime Members,Electronics,Marketing
2022-06,88913.52,49521.44,19326.06,6172.96,13069.36,5587.51,39392.08,-4763.81,-6437.87,0.44,-0.05,-0.07,Business Customers,Amazon Web Services (AWS),AWS
2022-06,106953.86,28160.06,13130.28,8839.22,8279.86,4419.64,78793.8,44124.79,43003.1,0.74,0.41,0.4,Business Customers,Amazon Web Services (AWS),Sales
2022-06,138544.24,37530.97,5981.74,10941,7408.92,5036.37,101013.27,71645.25,69332.66,0.73,0.52,0.5,International Customers,Amazon Prime Video,Operations
2022-06,90209.55,15622.12,11799.97,5555.17,14712.1,9825.83,74587.43,32694.36,28061.6,0.83,0.36,0.31,Prime Members,Electronics,Marketing
2022-07,143622.34,29423.59,5159.48,11574.15,4607.34,4152.45,114198.75,88705.33,87317.52,0.8,0.62,0.61,Business Customers,Amazon Web Services (AWS),Sales
2022-07,111411.75,11101.47,29458.87,2671.55,4799.67,5069.65,100310.28,58310.55,54884.91,0.9,0.52,0.49,Prime Members,Electronics,Sales
2022-07,132807.08,30218.2,29143.68,2640.83,5794.27,2201.64,102588.87,62808.45,60002.47,0.77,0.47,0.45,Non-Prime Members,Amazon Prime Video,Sales
2022-07,115418.98,48560.7,14878.88,7021.74,4245.85,1431.62,66858.28,39280.2,34526.32,0.58,0.34,0.3,Non-Prime Members,Amazon Prime Video,Marketing
2022-07,94169.86,25368.27,23209.27,6595.15,6931.75,7978.69,68801.6,24086.73,22596.66,0.73,0.26,0.24,Non-Prime Members,Amazon Prime Video,Marketing
2022-07,192268,11559.84,13645.15,6103.23,13840.84,6136.15,180708.16,140982.78,139134.67,0.94,0.73,0.72,Non-Prime Members,Amazon Prime Video,Marketing
2022-07,164540.87,11238.23,21777.33,8383.26,9999.52,7846.34,153302.64,105296.19,104178.02,0.93,0.64,0.63,International Customers,Amazon Prime Video,Sales
2022-07,71016.98,25519.47,25135.75,6169.54,7355.31,2348.77,45497.51,4488.15,1752.41,0.64,0.06,0.02,Non-Prime Members,Amazon Prime Video,Sales
2022-07,180270.2,16401,28668.91,4499.35,14147.34,6146.46,163869.2,110407.14,108295.81,0.91,0.61,0.6,Non-Prime Members,Amazon Prime Video,Marketing
2022-07,123114.68,10934.08,15005.31,6023.1,2630.04,3282.78,112180.6,85239.37,80759.74,0.91,0.69,0.66,Prime Members,Electronics,Marketing
2022-07,184182.83,40248.54,24582.45,14673.76,4733.59,3052.56,143934.29,96891.94,93472.17,0.78,0.53,0.51,Business Customers,Amazon Web Services (AWS),Sales
2022-07,169978.29,28340.92,11648.21,7344.47,9356.55,1103.73,141637.37,112184.4,108728.03,0.83,0.66,0.64,Prime Members,Electronics,Marketing
2022-07,113782.03,21569.79,29758.31,7781.27,10002.18,2173.07,92212.23,42497.41,39369.77,0.81,0.37,0.35,International Customers,Amazon Prime Video,Sales
2022-07,53370.4,46003.33,5644.24,9495.08,2514.25,3783.41,7367.07,-14069.92,-15437.32,0.14,-0.26,-0.29,Non-Prime Members,Amazon Prime Video,Sales
2022-07,90301.6,14645.56,20088.22,14783.43,7239.5,2051.91,75656.05,31492.98,28712.91,0.84,0.35,0.32,Business Customers,Amazon Web Services (AWS),AWS
2022-07,131245.13,48236.75,21487.65,5140.82,10439,9872.73,83008.38,36068.19,31070.16,0.63,0.27,0.24,Business Customers,Amazon Web Services (AWS),AWS
2022-07,145021.73,22558.67,22201.14,10856.67,11074.92,3777.69,122463.06,74552.65,70211.73,0.84,0.51,0.48,Non-Prime Members,Amazon Prime Video,Sales
2022-07,88683.15,45536.15,8009.69,11307.8,10295.82,2172.92,43147.01,11360.78,6786.94,0.49,0.13,0.08,Non-Prime Members,Amazon Prime Video,Sales
2022-07,70903.41,34117.72,28463.24,9895.22,6167.32,2791.74,36785.7,-10531.83,-14824.73,0.52,-0.15,-0.21,International Customers,Amazon Prime Video,Operations
2022-07,175239.54,43068.29,9529.58,3151.52,3215.76,6289.33,132171.24,109985.05,108572.88,0.75,0.63,0.62,International Customers,Amazon Prime Video,Operations
2022-07,197660.33,49360.53,20568.84,10799.34,7552.46,1576.39,148299.8,107802.77,105892.98,0.75,0.55,0.54,Non-Prime Members,Amazon Prime Video,Sales
2022-07,128853.53,21536.22,10566.9,2833.23,3673.81,8761.91,107317.31,81481.46,80468.98,0.83,0.63,0.62,Non-Prime Members,Amazon Prime Video,Sales
2022-07,75751.89,48445.42,12680.41,9749.85,14319.11,9653.5,27306.47,-19096.4,-21310.44,0.36,-0.25,-0.28,Non-Prime Members,Amazon Prime Video,Sales
2022-07,90846.1,25579.28,18661.46,11614.56,8177.22,3220.73,65266.82,23592.86,22158.43,0.72,0.26,0.24,Non-Prime Members,Amazon Prime Video,Marketing
2022-07,52758.6,25420.48,15429.84,4742.61,6124.37,5050.86,27338.13,-4009.55,-6900.72,0.52,-0.08,-0.13,Business Customers,Amazon Web Services (AWS),Sales
2022-07,187144.82,23615.48,9005.64,12941.09,11961.95,1199.21,163529.34,128421.45,124712.94,0.87,0.69,0.67,International Customers,Amazon Prime Video,Operations
2022-07,67662.66,31656.3,9273.41,2394.6,8473.33,6766.39,36006.36,9098.62,4600.6,0.53,0.13,0.07,Non-Prime Members,Amazon Prime Video,Marketing
2022-07,136477.47,16165.8,15453.62,12969.57,6030.44,4725.33,120311.67,81132.71,77135.84,0.88,0.59,0.57,Non-Prime Members,Amazon Prime Video,Sales
2022-07,91108.28,32148.46,23932.07,7984.28,12555.58,3430.53,58959.82,11057.36,6303.02,0.65,0.12,0.07,Business Customers,Amazon Web Services (AWS),Sales
2022-07,133126.7,31668.19,27449.12,4828.64,13272.98,2861.53,101458.51,53046.24,51830.64,0.76,0.4,0.39,Prime Members,Electronics,Sales
2022-07,147713.06,40476.07,7103.19,3739.12,10749.11,6886.21,107236.99,78759.36,77710.65,0.73,0.53,0.53,Non-Prime Members,Amazon Prime Video,Marketing
2022-08,174461.27,43346,14827.6,14392.99,2610.54,4745.95,131115.27,94538.19,90892.84,0.75,0.54,0.52,Business Customers,Amazon Web Services (AWS),Sales
2022-08,80963.19,27617.65,7506.14,2944.65,9362.2,2616.93,53345.54,30915.61,28758.2,0.66,0.38,0.36,Business Customers,Amazon Web Services (AWS),Sales
2022-08,51649.37,22093.33,5414.81,4588.21,11922.83,7201.98,29556.04,428.2,-1585.8,0.57,0.01,-0.03,Prime Members,Electronics,Marketing
2022-08,70532.84,20373.4,21542.97,6521.69,3774.54,6085.65,50159.45,12234.6,9911.05,0.71,0.17,0.14,International Customers,Amazon Prime Video,Sales
2022-08,185002.8,17784.95,20061.24,10063.05,4972.72,8728.05,167217.84,123392.79,121313.6,0.9,0.67,0.66,International Customers,Amazon Prime Video,Sales
2022-08,181083.51,12305.9,9075.48,9082.41,13472.44,2057.28,168777.61,135090,132044.25,0.93,0.75,0.73,International Customers,Amazon Prime Video,Sales
2022-08,139611.97,23697.92,10845.32,3633.37,2261.58,8071,115914.05,91102.78,88342.18,0.83,0.65,0.63,Non-Prime Members,Amazon Prime Video,Sales
2022-08,140077.53,20809.91,5592.69,5766.46,11785.45,7061.65,119267.62,89061.36,86011.65,0.85,0.64,0.61,International Customers,Amazon Prime Video,Sales
2022-08,149755.5,48656.7,25873.68,5103.77,8159.05,2035.1,101098.81,59927.2,56236.35,0.68,0.4,0.38,Non-Prime Members,Amazon Prime Video,Sales
2022-08,76305.69,32308.35,29367.26,4776.06,7808.04,7253.39,43997.34,-5207.41,-7755.93,0.58,-0.07,-0.1,Non-Prime Members,Amazon Prime Video,Sales
2022-08,187161.79,23891.08,8386.49,7344.88,2092.25,4973.93,163270.71,140473.17,138467.93,0.87,0.75,0.74,Business Customers,Amazon Web Services (AWS),Sales
2022-08,112815.58,33218.7,10786.88,11152.41,12652.18,9504.86,79596.87,35500.55,33835.74,0.71,0.31,0.3,International Customers,Amazon Prime Video,Sales
2022-08,107470.78,15567.87,26710.24,4826.89,6677.72,2274.5,91902.91,51413.56,49015.66,0.86,0.48,0.46,International Customers,Amazon Prime Video,Operations
2022-08,127837.66,27761.75,28161.59,6766.83,9029.95,6785.5,100075.91,49332.03,45364.81,0.78,0.39,0.35,International Customers,Amazon Prime Video,Sales
2022-08,57044.9,35049.37,15490.68,7081.93,10804.91,4437.82,21995.52,-15819.82,-19846.64,0.39,-0.28,-0.35,Non-Prime Members,Amazon Prime Video,Marketing
2022-08,74942.51,29555.91,6265.56,14693.93,11134.18,9611.33,45386.59,3681.58,13.96,0.61,0.05,0,Non-Prime Members,Amazon Prime Video,Sales
2022-08,160705.04,26071.15,5984.8,14410.66,14427.74,3969.77,134633.89,95840.92,93904.8,0.84,0.6,0.58,International Customers,Amazon Prime Video,Operations
2022-08,62419.8,49753.94,19348.75,12401.79,8907.42,9659.67,12665.86,-37651.76,-41004.11,0.2,-0.6,-0.66,Non-Prime Members,Amazon Prime Video,Sales
2022-08,140472.82,45212.59,14822.38,5141.57,7196.35,9113.37,95260.23,58986.56,55703.8,0.68,0.42,0.4,Non-Prime Members,Amazon Prime Video,Sales
2022-08,86802.37,34936.24,5716.31,2884.49,14398.15,3433.45,51866.13,25433.74,22496.67,0.6,0.29,0.26,Prime Members,Electronics,Sales
2022-08,108394.34,32775.09,19581.31,6119.75,10347.43,8231.88,75619.25,31338.88,28138.96,0.7,0.29,0.26,Prime Members,Electronics,Sales
2022-08,93304.06,34826.42,5282.56,5468.33,5875.95,9960.44,58477.64,31890.36,28923.19,0.63,0.34,0.31,International Customers,Amazon Prime Video,Operations
2022-08,103350.91,18052.48,24684.3,8577.04,3644.04,3273.97,85298.42,45119.09,41857.26,0.83,0.44,0.41,International Customers,Amazon Prime Video,Sales
2022-08,157856.89,25805.51,12660.82,12110.46,12953.21,4930.99,132051.38,89395.89,85533.87,0.84,0.57,0.54,Prime Members,Electronics,Sales
2022-08,94568.26,11578.38,6006.45,13158.2,6708.36,5681.63,82989.88,51435.24,49996.73,0.88,0.54,0.53,Non-Prime Members,Amazon Prime Video,Marketing
2022-08,134960.7,29021.84,19708.81,12983.23,10586.11,3654.38,105938.85,59006.33,55007.83,0.78,0.44,0.41,Non-Prime Members,Amazon Prime Video,Sales
2022-08,121407.56,31720.98,14942.11,6675.78,8120.61,1137.38,89686.58,58810.69,57267.14,0.74,0.48,0.47,Business Customers,Amazon Web Services (AWS),Sales
2022-08,149550.67,19109.99,29345.01,10934.05,4586.09,2981.16,130440.69,82594.38,81327.87,0.87,0.55,0.54,International Customers,Amazon Prime Video,Operations
2022-08,190524.46,48561.15,18604.97,6066.84,9821.93,3537.43,141963.31,103932.14,99027.82,0.75,0.55,0.52,International Customers,Amazon Prime Video,Sales
2022-08,159885.81,46378.18,11880.98,2791.77,2788.88,4992.4,113507.63,91053.6,86225.63,0.71,0.57,0.54,International Customers,Amazon Prime Video,Sales
2022-08,82241.06,38885.73,22735.97,11120.35,7373.45,2539.92,43355.33,-414.37,-1656.11,0.53,-0.01,-0.02,Business Customers,Amazon Web Services (AWS),Sales
2022-09,54677.47,31335.47,11787.3,2127.76,9105.99,8859.29,23342.01,-8538.34,-11311.35,0.43,-0.16,-0.21,Business Customers,Amazon Web Services (AWS),AWS
2022-09,89339.61,44798.77,27606.08,7319.37,7668.61,7344.2,44540.84,-5397.43,-7142.41,0.5,-0.06,-0.08,Non-Prime Members,Amazon Prime Video,Marketing
2022-09,139261.69,15226.09,14368.05,6281.93,11732.74,1766.8,124035.6,89886.07,86944.69,0.89,0.65,0.62,Prime Members,Electronics,Sales
2022-09,57713.87,41620.39,18746.71,11013.91,12763.02,6850.83,16093.48,-33281,-37601.71,0.28,-0.58,-0.65,Prime Members,Electronics,Sales
2022-09,124454.94,14992.83,6264.33,11961.19,12026.16,6882.91,109462.1,72327.52,67525.07,0.88,0.58,0.54,Prime Members,Electronics,Marketing
2022-09,139526.43,41768.43,15653.03,5953.23,2504.57,9605.99,97758,64041.18,60504.17,0.7,0.46,0.43,Non-Prime Members,Amazon Prime Video,Sales
2022-09,100136.58,21030.7,25809.09,12551.15,4523.67,1027.19,79105.88,35194.78,32779.16,0.79,0.35,0.33,Prime Members,Electronics,Sales
2022-09,165636.83,45083.62,25141.22,5820.92,8975.9,3231.39,120553.21,77383.78,73970.48,0.73,0.47,0.45,Business Customers,Amazon Web Services (AWS),AWS
2022-09,65989.74,47761.68,10607.96,7802.24,14152.69,9350.12,18228.05,-23684.96,-25932.97,0.28,-0.36,-0.39,Business Customers,Amazon Web Services (AWS),Sales
2022-09,61270.67,15951.84,10651.98,11451.24,12854.44,9389.21,45318.83,971.97,-3667.33,0.74,0.02,-0.06,International Customers,Amazon Prime Video,Sales
2022-09,159228.31,28507.02,25432.63,11007.96,12952.95,7485.28,130721.29,73842.47,69360.87,0.82,0.46,0.44,Prime Members,Electronics,Marketing
2022-09,124323.7,49239.5,28259.96,14835.79,5941.71,7891.87,75084.2,18154.88,14921.95,0.6,0.15,0.12,Business Customers,Amazon Web Services (AWS),AWS
2022-09,153260.36,29336.3,7384.02,4927.09,7582.82,1823.35,123924.06,102206.78,99907.58,0.81,0.67,0.65,International Customers,Amazon Prime Video,Operations
2022-09,115224.1,44541.9,16251.47,10610.13,8119.18,5624.88,70682.2,30076.54,27902.98,0.61,0.26,0.24,Prime Members,Electronics,Sales
2022-09,86960.3,33549.26,13436.36,9925.86,4045.83,3084.25,53411.04,22918.74,21785.07,0.61,0.26,0.25,Prime Members,Electronics,Sales
2022-09,172865.35,25013.2,26767.21,13896.28,2403.89,2630.96,147852.15,102153.81,97890.53,0.86,0.59,0.57,Business Customers,Amazon Web Services (AWS),Sales
2022-09,169912.38,21431.34,7088.12,4032.71,14309.74,8292.73,148481.04,114757.74,111956.21,0.87,0.68,0.66,International Customers,Amazon Prime Video,Sales
2022-09,154204.47,18128.92,10278.15,11773.38,5129.26,2215.34,136075.55,106679.42,104378.88,0.88,0.69,0.68,International Customers,Amazon Prime Video,Operations
2022-09,90821.77,40471.93,23811.71,9387.49,5119.34,5217.86,50349.84,6813.44,3929,0.55,0.08,0.04,Business Customers,Amazon Web Services (AWS),AWS
2022-09,138534.6,25461.62,6282.35,5570.66,3083.93,9447.2,113072.98,88688.85,84413.89,0.82,0.64,0.61,Business Customers,Amazon Web Services (AWS),Sales
2022-09,104146.08,30451.02,17313.38,8167.65,14070.6,2672.49,73695.07,31470.94,29972.48,0.71,0.3,0.29,Business Customers,Amazon Web Services (AWS),AWS
2022-09,63737.31,29693.02,16052.68,6339.1,9536.58,9801.94,34044.29,-7686,-12116.63,0.53,-0.12,-0.19,Prime Members,Electronics,Marketing
2022-09,187597.04,33091.16,13360.03,9531.07,10671.48,9948.59,154505.88,110994.7,106404.67,0.82,0.59,0.57,Business Customers,Amazon Web Services (AWS),AWS
2022-09,70522.79,44623.09,14864.31,13557.01,13850.5,6000.55,25899.71,-22372.66,-27159.49,0.37,-0.32,-0.39,Business Customers,Amazon Web Services (AWS),Sales
2022-09,192535.6,49229.57,18248.51,9400.96,6493.06,2531.28,143306.03,106632.2,104042.25,0.74,0.55,0.54,Non-Prime Members,Amazon Prime Video,Marketing
2022-09,116900.87,26303.37,9034.18,10212.39,10079.6,3844.94,90597.5,57426.38,55557.82,0.77,0.49,0.48,Business Customers,Amazon Web Services (AWS),AWS
2022-09,77769.94,43100.76,19299.9,8743.72,2504.39,4820.44,34669.18,-699.26,-3193.83,0.45,-0.01,-0.04,Business Customers,Amazon Web Services (AWS),Sales
2022-09,131285.14,40581.11,25135.81,2665.15,4428.04,3783.92,90704.03,54691.11,52359.46,0.69,0.42,0.4,Prime Members,Electronics,Marketing
2022-09,180941.88,32941.16,24004.02,5027.16,12806.2,3525.72,148000.72,102637.62,100933,0.82,0.57,0.56,International Customers,Amazon Prime Video,Sales
2022-09,159833.73,48241.89,8847.5,8396.02,11967.99,9750.07,111591.85,72630.27,69201.2,0.7,0.45,0.43,Prime Members,Electronics,Sales
2022-10,170984.17,18018.98,8731.24,6033.06,6558.35,2380.28,152965.19,129262.26,126355.76,0.89,0.76,0.74,Non-Prime Members,Amazon Prime Video,Sales
2022-10,148817.51,14370.57,11704.36,4362.93,6898.54,7599.95,134446.94,103881.16,99418.36,0.9,0.7,0.67,Business Customers,Amazon Web Services (AWS),AWS
2022-10,153841.48,44158.48,14026.87,8553.73,8936.21,1003.69,109683.01,77162.51,76034.07,0.71,0.5,0.49,Business Customers,Amazon Web Services (AWS),AWS
2022-10,177379.35,27565.99,15211.39,6196.53,2003.13,6365.64,149813.36,120036.66,116461.19,0.84,0.68,0.66,Business Customers,Amazon Web Services (AWS),AWS
2022-10,87450.2,43878.75,21992.43,5355.4,5136.18,9243.49,43571.45,1843.95,-2207.84,0.5,0.02,-0.03,Business Customers,Amazon Web Services (AWS),Sales
2022-10,123413.74,45723.61,6417.01,8031.81,4707.01,3591.41,77690.14,54942.89,50904.95,0.63,0.45,0.41,Business Customers,Amazon Web Services (AWS),Sales
2022-10,83181.42,12498.3,5866.82,3732.7,5256.28,2669.73,70683.11,53157.59,48613.29,0.85,0.64,0.58,Business Customers,Amazon Web Services (AWS),Sales
2022-10,198150.2,45338.59,14797.76,14060.69,12476.78,6865.12,152811.61,104611.26,100695.12,0.77,0.53,0.51,Non-Prime Members,Amazon Prime Video,Sales
2022-10,191608.9,27932.76,22429.09,13280.13,5635.76,7413.41,163676.14,114917.75,110206.51,0.85,0.6,0.58,Business Customers,Amazon Web Services (AWS),AWS
2022-10,55914.02,30417.3,9835.88,11199.07,4489.78,7192.27,25496.72,-7220.28,-9550.91,0.46,-0.13,-0.17,Business Customers,Amazon Web Services (AWS),Sales
2022-10,155836.28,35063.7,21037.61,3380.78,8555.42,3873.85,120772.58,83924.91,80912.07,0.77,0.54,0.52,Business Customers,Amazon Web Services (AWS),Sales
2022-10,188787.25,47055.3,11495.7,12086.4,13253.39,3269.82,141731.94,101626.63,100570.31,0.75,0.54,0.53,Non-Prime Members,Amazon Prime Video,Sales
2022-10,77086.3,10764.64,27152.15,12503.45,5137.55,9603.27,66321.66,11925.24,10897.41,0.86,0.15,0.14,Business Customers,Amazon Web Services (AWS),Sales
2022-10,135191.78,29073.74,27392.25,11980.94,3020.97,9309.7,106118.05,54414.19,52453.68,0.78,0.4,0.39,Non-Prime Members,Amazon Prime Video,Sales
2022-10,187323.24,37508.88,12432.18,3481.56,6633.26,5115.85,149814.36,122151.52,120748.29,0.8,0.65,0.64,Prime Members,Electronics,Sales
2022-10,55091.9,38908.28,10749.84,10370.8,11719.47,8615.74,16183.62,-25272.25,-27313.09,0.29,-0.46,-0.5,Business Customers,Amazon Web Services (AWS),Sales
2022-10,154613.04,37701.3,15282.6,12846.22,9158.98,5070.91,116911.74,74553.03,72844.86,0.76,0.48,0.47,International Customers,Amazon Prime Video,Sales
2022-10,94602.35,15377.41,11013.29,9505.59,12618.31,4819.5,79224.95,41268.25,40154.17,0.84,0.44,0.42,Non-Prime Members,Amazon Prime Video,Sales
2022-10,188659.43,21975.82,21809.6,10403.3,14474.7,2410.87,166683.61,117585.15,112947.93,0.88,0.62,0.6,Prime Members,Electronics,Sales
2022-10,195658.74,24348.62,25651.62,7958.73,12304.61,4837.65,171310.12,120557.51,119524.61,0.88,0.62,0.61,Non-Prime Members,Amazon Prime Video,Sales
2022-10,191639.97,42177.49,21827.3,8873.2,9849.44,5836.75,149462.49,103075.79,99131.47,0.78,0.54,0.52,Non-Prime Members,Amazon Prime Video,Marketing
2022-10,121132.13,21150.39,25608.76,2446.9,8413.44,1202.54,99981.74,62310.1,60701.51,0.83,0.51,0.5,Prime Members,Electronics,Sales
2022-10,179306.4,18428.2,14924.8,10306.52,2520.9,4997.02,160878.2,128128.96,123480.04,0.9,0.71,0.69,Business Customers,Amazon Web Services (AWS),AWS
2022-10,176682.41,48297.92,8907.92,3058.81,14796.19,8032.21,128384.49,93589.36,89018.18,0.73,0.53,0.5,Business Customers,Amazon Web Services (AWS),Sales
2022-10,97865.07,10354.53,23448.77,7655.19,6985.25,7120.41,87510.54,42300.91,38685.3,0.89,0.43,0.4,Non-Prime Members,Amazon Prime Video,Sales
2022-10,174337.32,49912.83,14011.86,5804.52,3978.97,6716.41,124424.49,93912.73,90223.79,0.71,0.54,0.52,Prime Members,Electronics,Sales
2022-10,55551.15,37072.85,21781.77,9090.56,10667.22,9186,18478.29,-32247.25,-33268.61,0.33,-0.58,-0.6,Business Customers,Amazon Web Services (AWS),Sales
2022-10,139440.48,43138.77,11766.1,3734.41,5695.75,1162.29,96301.71,73943.16,69003.68,0.69,0.53,0.49,Non-Prime Members,Amazon Prime Video,Marketing
2022-10,84501.33,21784.78,7030.74,10991.36,9615.12,6013.43,62716.55,29065.9,24554.57,0.74,0.34,0.29,International Customers,Amazon Prime Video,Sales
2022-10,68085.03,10572.61,29814.54,12335.15,9627.98,8086.14,57512.42,-2351.4,-6931.82,0.84,-0.03,-0.1,Prime Members,Electronics,Sales
